LOCC	LACC	LIFG	LIPL	ROCC	RACC	RIFG	RIPL	I
10442.3329	10737.0164	10460.4240	11013.5665	10257.2052	10523.0764	10451.4246	10097.6193	0.4203
10419.7531	10687.6217	10400.6841	10978.7448	10244.2267	10488.2331	10386.5780	10079.1174	0.3073
10347.0505	10588.5634	10297.8699	10949.9514	10163.5279	10403.9241	10367.4442	10071.9820	-0.0103
10301.5341	10587.5294	10330.6859	10868.5504	10135.1561	10391.3072	10342.8486	9985.2779	-0.3038
10287.4035	10573.6826	10347.4510	10878.5952	10134.9535	10336.3279	10359.2074	9971.6936	-0.4605
10273.6849	10498.4568	10242.3782	10806.9809	10118.6102	10250.6352	10223.2727	9882.2970	-0.5128
10342.4603	10620.4164	10235.2159	10798.0039	10186.6918	10319.2657	10305.6129	9998.8889	-0.5101
10323.1584	10570.7441	10294.6981	10804.8928	10152.8862	10317.6808	10322.3691	9968.9291	-0.4846
10295.7001	10602.4565	10330.9309	10785.0727	10102.5714	10322.1171	10297.2432	9906.4867	-0.4556
10274.6976	10570.7954	10264.2241	10835.2255	10124.8896	10319.2934	10267.6309	9931.3619	-0.4323
10341.9261	10603.6201	10277.2694	10826.3604	10149.5489	10353.4003	10309.4704	9934.5977	-0.4164
10429.6371	10674.2124	10299.7464	10844.5423	10223.6921	10449.6464	10390.5926	9998.2388	-0.3059
10512.8600	10758.9048	10431.1384	10971.0469	10304.2458	10544.9331	10447.9198	10093.0822	0.0099
10502.0289	10772.8592	10453.9763	11070.7631	10299.6797	10591.7736	10483.0075	10124.3027	0.3033
10454.1379	10697.9771	10443.4562	11055.6060	10278.6444	10543.9253	10449.9916	10126.3270	0.4604
10474.3989	10705.4788	10437.7151	10979.4052	10272.4598	10502.1424	10442.4847	10092.3562	0.5116
10448.2907	10694.9639	10399.1329	10950.6810	10226.4556	10475.2328	10384.8054	10035.6664	0.5068
10414.0970	10651.3379	10381.4400	10949.3614	10212.1706	10490.4309	10421.1389	10033.4346	0.4801
10425.1503	10739.6985	10392.8566	10977.3423	10244.8721	10493.2745	10435.2336	10076.4010	0.4515
10480.6801	10759.5905	10431.1732	11020.0335	10284.9852	10535.0630	10467.8308	10146.2661	0.4289
10453.7948	10732.1444	10414.7755	11008.8408	10290.3216	10548.6577	10470.8460	10155.6039	0.4123
10365.7542	10698.0936	10352.9743	10953.2001	10226.7073	10491.5469	10405.6709	10120.3391	0.3001
10355.2882	10573.0230	10325.2850	10919.4297	10179.4263	10377.9340	10343.2791	10040.3550	-0.0168
10349.0529	10590.6921	10236.4971	10847.3560	10162.2919	10317.4004	10300.4452	10032.2568	-0.3096
10314.2931	10623.7634	10236.7151	10774.5847	10106.8305	10428.9528	10316.9698	10008.7200	-0.4658
10290.4108	10594.6777	10224.1249	10723.3658	10108.1504	10400.1941	10293.3416	9968.6032	-0.5175
10314.3314	10602.9307	10272.5418	10807.5822	10158.6031	10326.3184	10313.1790	9983.1891	-0.5143
10331.0087	10590.9814	10285.2679	10827.6525	10170.2122	10331.3136	10277.7454	9907.4381	-0.4884
10324.6430	10606.4616	10329.8468	10863.2242	10139.8874	10363.8425	10317.3021	9996.8532	-0.4590
10317.3617	10622.3918	10287.5390	10876.3385	10184.2340	10320.9771	10303.6515	10010.2359	-0.4353
10300.3293	10502.0126	10167.5785	10731.8384	10138.2984	10284.9146	10253.9027	9959.8135	-0.4191
10362.6059	10613.8544	10294.1593	10802.1816	10189.7061	10383.9075	10381.5831	9992.0457	-0.3084
10419.8750	10721.1805	10340.1652	10896.2420	10206.0104	10465.7328	10385.9110	10056.2294	0.0078
10448.8758	10735.2750	10443.5966	11006.6640	10274.4151	10509.5164	10467.1879	10129.5250	0.3015
10450.2523	10751.5208	10478.1418	11017.7513	10286.4260	10527.4131	10510.5541	10159.0460	0.4588
10527.4842	10791.2204	10513.9413	11071.8135	10309.8062	10577.6892	10496.9585	10229.7194	0.5104
10475.0141	10735.8748	10481.3351	11088.7767	10300.4367	10550.2984	10479.7853	10130.8890	0.5058
10446.8342	10682.0463	10395.8907	10994.5562	10255.1515	10488.4615	10447.6598	10114.8900	0.4794
10467.5705	10724.1507	10447.9378	11015.9171	10288.9460	10502.3261	10495.2278	10160.4347	0.4510
10524.3960	10798.9999	10505.1412	11125.9142	10341.6896	10601.1717	10529.3304	10221.8160	0.4285
10552.0822	10790.4908	10532.5629	11176.5503	10335.9646	10584.7758	10534.0427	10223.6741	0.4121
10463.8924	10716.1717	10410.5541	11062.0254	10257.3447	10529.3663	10446.8869	10147.5727	0.3000
10317.7511	10525.9204	10187.4778	10799.1478	10130.3591	10384.9181	10335.5430	10048.7015	-0.0167
10297.9861	10555.6909	10266.6010	10792.9338	10149.0165	10336.3278	10290.1676	10008.0126	-0.3094
10312.1498	10543.4142	10295.4189	10885.9425	10179.0456	10353.8713	10337.9704	10007.0808	-0.4656
10290.7418	10550.9067	10194.9882	10784.4831	10130.3945	10361.9243	10315.4366	9984.0531	-0.5174
10260.1322	10553.0021	10237.5695	10758.7460	10122.9435	10315.3136	10303.0413	9960.2816	-0.5142
10219.8157	10572.0220	10209.5102	10776.7239	10111.6275	10272.8680	10273.9083	9934.0101	-0.4883
10269.9819	10511.0905	10293.1568	10842.9401	10131.4901	10267.7497	10281.4555	9992.6049	-0.4589
10300.7876	10538.8015	10258.3289	10858.1530	10141.4550	10320.6128	10263.9089	9930.2256	-0.4353
10270.5519	10596.1509	10267.2639	10802.2731	10142.0004	10372.8847	10334.2200	9959.3971	-0.4191
10324.6512	10658.1225	10300.6080	10834.4590	10180.3122	10420.8794	10382.3953	10039.0182	-0.3084
10371.4291	10686.6392	10356.7423	10893.0550	10213.0287	10470.3448	10368.2832	10019.6822	0.0078
10461.6819	10709.5688	10412.2767	10956.0269	10282.4693	10501.0072	10369.0212	10050.2218	0.3015
10522.9321	10774.4236	10494.2828	11062.7086	10321.0932	10513.7290	10452.8840	10110.7749	0.4588
10514.3525	10765.4572	10502.5844	11067.2356	10300.6295	10577.5789	10515.5255	10164.7881	0.5104
10495.7470	10731.8501	10454.7709	11061.2590	10307.9550	10583.0908	10535.8426	10220.3365	0.5058
10485.2896	10694.6935	10470.4829	11025.3623	10294.7886	10503.3784	10483.1076	10141.1739	0.4794
10501.3962	10740.4275	10473.3240	11015.5120	10290.3952	10556.4745	10489.9041	10159.5117	0.4510
10514.6826	10759.8627	10484.7341	11066.5453	10274.7553	10564.4824	10485.2754	10128.5465	0.4285
10512.4594	10787.6793	10482.5901	11085.0757	10265.0135	10617.5615	10510.2701	10158.9467	0.4122
10477.1421	10738.5919	10439.9316	11025.4520	10274.4873	10566.3419	10456.6823	10169.6829	0.3002
10439.0747	10636.5412	10385.5389	10964.2953	10249.9798	10522.9196	10405.5410	10130.9108	-0.0165
10420.0823	10658.5821	10370.8629	10950.3236	10226.8750	10467.5156	10366.4275	10080.3207	-0.3093
10395.1450	10616.7818	10301.4111	10955.3837	10196.2224	10448.0091	10387.2088	10029.0879	-0.4655
10387.7154	10659.5782	10328.3133	10974.3959	10174.9615	10446.3243	10397.7644	10073.9542	-0.5174
10374.0907	10642.8527	10244.2809	10879.9874	10178.5040	10378.2996	10270.8270	9965.9021	-0.5143
10334.1245	10614.1943	10267.2678	10811.8841	10165.2196	10342.5055	10285.6496	9928.3210	-0.4886
10361.8450	10593.7358	10291.6076	10819.8603	10191.5157	10369.4927	10314.3111	9978.5225	-0.4594
10308.2062	10582.5770	10232.1258	10741.2790	10171.0641	10302.4755	10318.9037	9989.8057	-0.4359
10261.2800	10624.5897	10292.5813	10838.5601	10148.4514	10323.7821	10325.6660	9989.0872	-0.4199
10286.4269	10658.8768	10307.4701	10834.5199	10131.3331	10391.0480	10401.3804	10014.2694	-0.3094
10407.0408	10781.8697	10460.6950	10985.3071	10272.1612	10556.8946	10495.5330	10131.5278	0.0066
10489.0465	10664.7673	10443.7885	11050.1350	10328.2212	10479.9252	10382.1362	10100.9390	0.3002
10429.6473	10630.2074	10315.6922	10911.3802	10241.7885	10361.7430	10309.2853	10002.2082	0.4574
10346.8840	10634.2511	10329.9997	10823.6015	10172.8690	10384.9864	10340.6715	9996.3695	0.5089
10349.1180	10645.4721	10338.7671	10840.5526	10169.1146	10386.8113	10336.1692	9983.8320	0.5042
10358.0482	10683.2671	10363.5759	10909.8662	10201.0914	10394.1876	10273.3283	10005.3112	0.4776
10397.4522	10634.2454	10418.3992	10949.9031	10243.8701	10444.4133	10360.7208	10075.1104	0.4491
10382.9399	10612.4815	10372.9024	10931.6302	10226.7057	10428.0614	10394.2827	10080.5699	0.4264
10398.7878	10662.6052	10390.7761	10957.7117	10212.7211	10422.8027	10356.2937	10057.2186	0.4098
10382.4261	10690.9417	10409.4547	10945.1327	10188.1541	10475.8177	10390.0633	10053.8982	0.2974
10305.4060	10667.7866	10370.3017	10965.6763	10133.4132	10493.1345	10413.3569	10025.9280	-0.0197
10315.6295	10656.6829	10359.4080	10928.9695	10118.6929	10385.1844	10361.5521	10038.8277	-0.3128
10259.1157	10598.4175	10236.7206	10875.8085	10103.6323	10382.2015	10297.0967	10044.1531	-0.4695
10308.7033	10607.1644	10417.4729	10893.2640	10177.0998	10370.3353	10400.8128	10020.0051	-0.5219
10327.7458	10576.3703	10301.3571	10876.8085	10144.6698	10377.6182	10374.3273	10028.1340	-0.5194
10227.6013	10542.0968	10157.1959	10697.5608	10099.1688	10324.4692	10333.1390	9985.6074	-0.4943
10309.2538	10646.9323	10346.3745	10868.0287	10150.0830	10404.4878	10394.6449	10007.7481	-0.4657
10299.8980	10604.9693	10301.0096	10822.6459	10141.8918	10371.2544	10369.7628	10001.3751	-0.4430
10328.3384	10610.3668	10327.2770	10856.6319	10198.0830	10443.7349	10396.7393	10015.9571	-0.4278
10416.5634	10700.1813	10365.1518	10941.9871	10240.6541	10528.9544	10451.9389	10071.0232	-0.3182
10515.9461	10740.8342	10415.6583	11049.4061	10304.4728	10548.1060	10474.8252	10179.0870	-0.0033
10508.1065	10769.9924	10447.4777	11046.6587	10309.7783	10544.1100	10506.3807	10190.0194	0.2891
10510.3237	10717.2234	10459.6234	11079.5099	10335.9604	10486.7649	10479.0244	10160.0167	0.4449
10472.0860	10677.5657	10384.3039	10978.9111	10280.1444	10443.0293	10398.8535	10063.7940	0.4948
10474.3961	10699.6965	10449.5612	11014.0458	10259.5832	10526.4115	10458.8937	10090.4153	0.4885
10432.7523	10686.3176	10322.3082	10915.6725	10224.4355	10470.8995	10411.6315	10046.4838	0.4600
10428.2314	10688.4282	10360.6675	10916.5589	10221.9358	10470.4429	10432.1545	10105.6880	0.4294
10430.4512	10702.7680	10369.2543	10941.1609	10245.2244	10421.5639	10363.8071	10103.6864	0.4046
10410.7317	10659.4133	10329.4734	10938.2659	10226.6505	10420.5420	10385.4702	10059.7760	0.3855
10365.5419	10611.1896	10322.5859	10903.4876	10194.6925	10448.8107	10367.0922	10034.9178	0.2705
10314.5476	10662.5763	10286.7362	10852.1316	10143.8305	10472.0608	10415.6691	10088.6413	-0.0494
10371.4342	10651.2665	10266.3805	10856.6804	10174.1095	10476.9676	10409.9773	10076.7893	-0.3455
10367.4559	10636.8368	10314.9965	10846.2431	10199.0975	10417.7551	10339.0213	10014.1177	-0.5054
10330.2547	10526.9577	10246.2944	10856.1746	10145.3287	10323.4851	10310.2975	9983.8457	-0.5611
10288.6117	10597.5962	10259.8794	10825.2599	10146.9383	10404.1249	10359.1604	10003.5528	-0.5622
10354.1886	10622.9538	10333.1513	10838.0196	10217.4427	10368.2496	10354.9893	10037.9905	-0.5411
10400.7761	10627.6884	10366.1740	10897.2725	10232.6855	10395.7427	10328.9205	10005.8255	-0.5169
10332.3956	10576.2892	10339.4725	10919.0202	10189.5946	10325.7108	10332.8759	10021.5178	-0.4989
10261.3160	10571.9526	10249.3838	10854.8979	10117.5626	10369.9038	10339.5771	10005.2724	-0.4888
10315.5203	10616.4005	10271.8165	10815.9293	10160.9238	10399.6470	10293.3415	9974.3115	-0.3846
10384.8463	10699.1849	10393.0886	10908.8888	10224.5743	10507.8013	10388.7915	10045.1222	-0.0757
10437.1283	10740.0108	10445.6702	10986.4333	10243.5894	10509.5125	10435.5806	10091.4283	0.2100
10458.7542	10710.2843	10485.8739	11077.0858	10266.9872	10465.0514	10452.9694	10164.6221	0.3585
10470.4618	10664.4860	10433.5481	11060.5128	10275.6822	10468.8926	10444.4095	10140.0201	0.4003
10486.7855	10684.2552	10405.1654	11007.5300	10271.7700	10526.7606	10433.7304	10097.9760	0.3852
10410.3870	10708.0573	10378.2062	10903.3941	10205.8883	10500.8187	10386.2930	10027.0018	0.3475
10423.4488	10680.3416	10382.3742	10933.7590	10236.0890	10465.3365	10411.0928	10068.7660	0.3070
10403.4937	10729.8398	10376.7905	10933.0343	10221.3005	10444.6178	10400.0649	10063.0904	0.2716
